"domain","cc","geoloc_cc",size_mobile,"price1gb","price_mobile",size_desktop,"price_desktop"
"mzalendo.net","TZ","US",96814,"3.3433","0.0003",96742,"0.0003"
"news.google.com","TZ","US",593301,"3.3433","0.0018",1117385,"0.0035"
"startvtz.com","TZ","US",31147,"3.3433","0.0001",31151,"0.0001"
"www.arushatimes.co.tz","TZ","DE",9393,"3.3433","0.0000",9310,"0.0000"
"www.businesstimes.co.tz","TZ","DE",9240,"3.3433","0.0000",9328,"0.0000"
"www.dailynews.co.tz","TZ","US",158163,"3.3433","0.0005",158163,"0.0005"
"www.freemedia.co.tz","TZ","SE",46257,"3.3433","0.0001",46264,"0.0001"
"www.habarileo.co.tz","TZ","US",131093,"3.3433","0.0004",130735,"0.0004"
"www.magazetini.com","TZ","US",42970,"3.3433","0.0001",42742,"0.0001"
"www.mwanahalisi.co.tz","TZ","US",35637,"3.3433","0.0001",35637,"0.0001"
"www.mwananchi.co.tz","TZ","GB",102611,"3.3433","0.0003",102611,"0.0003"
"www.mwanaspoti.co.tz","TZ","GB",84868,"3.3433","0.0003",84868,"0.0003"
"www.nifahamishe.com","TZ","US",79276,"3.3433","0.0002",79276,"0.0002"
"www.raiamwema.co.tz","TZ","CA",33339,"3.3433","0.0001",210449,"0.0007"
"www.tanzaniatoday.co.tz","TZ","US",364225,"3.3433","0.0011",364225,"0.0011"
"www.tbc.go.tz","TZ","TZ",64515,"3.3433","0.0002",64515,"0.0002"
"www.thecitizen.co.tz","TZ","GB",94835,"3.3433","0.0003",94835,"0.0003"
"www.theeastafrican.co.ke","TZ","US",58507,"3.3433","0.0002",58507,"0.0002"
"abcafricanews.com","UG","US",91168,"6.8062","0.0006",91150,"0.0006"
"bbstv.ug","UG","US",63797,"6.8062","0.0004",63796,"0.0004"
"capitalradio.co.ug","UG","US",84269,"6.8062","0.0005",85013,"0.0005"
"dailypost.ug","UG","US",106926,"6.8062","0.0007",106926,"0.0007"
"eagle.co.ug","UG","US",49593,"6.8062","0.0003",144504,"0.0009"
"kampalasun.co.ug","UG","US",164250,"6.8062","0.0010",164250,"0.0010"
"kfm.co.ug","UG","US",20899,"6.8062","0.0001",20899,"0.0001"
"nbs.ug","UG","US",211969,"6.8062","0.0013",211969,"0.0013"
"news.google.com","UG","US",595205,"6.8062","0.0038",1119079,"0.0071"
"newslexpoint.com","UG","GB",366603,"6.8062","0.0023",368540,"0.0023"
"radioonefm90.com","UG","MU",44528,"6.8062","0.0003",44528,"0.0003"
"theinsider.ug","UG","US",172770,"6.8062","0.0011",172770,"0.0011"
"theinvestigatornews.com","UG","US",57436,"6.8062","0.0004",261270,"0.0017"
"tvwest.co.ug","UG","US",171920,"6.8062","0.0011",171601,"0.0011"
"ubc.ug","UG","US",61027,"6.8062","0.0004",143110,"0.0009"
"ugandaradionetwork.com","UG","US",142892,"6.8062","0.0009",142892,"0.0009"
"www.acholitimes.com","UG","US",65077,"6.8062","0.0004",65190,"0.0004"
"www.akaboozi.fm","UG","MU",85108,"6.8062","0.0005",85109,"0.0005"
"www.bugandawatch.com","UG","US",71318,"6.8062","0.0005",71318,"0.0005"
"www.bukedde.co.ug","UG","SG",105596,"6.8062","0.0007",105596,"0.0007"
"www.independent.co.ug","UG","GB",99094,"6.8062","0.0006",99094,"0.0006"
"www.kawowo.com","UG","CA",125302,"6.8062","0.0008",125302,"0.0008"
"www.mediacentre.go.ug","UG","DE",58713,"6.8062","0.0004",58713,"0.0004"
"www.monitor.co.ug","UG","GB",107965,"6.8062","0.0007",107965,"0.0007"
"www.newvision.co.ug","UG","SG",133454,"6.8062","0.0008",133454,"0.0008"
"www.ntv.co.ug","UG","US",115525,"6.8062","0.0007",115525,"0.0007"
"www.observer.ug","UG","US",54975,"6.8062","0.0003",54975,"0.0003"
"www.radiowa.org","UG","IT",37158,"6.8062","0.0002",37159,"0.0002"
"www.ugandanews.net","UG","US",24080,"6.8062","0.0002",24080,"0.0002"
"xpresstimes.co.ug","UG","US",181168,"6.8062","0.0011",181156,"0.0011"
"lejournaldemayotte.com","YT","FR",45081,NULL,NULL,103745,NULL
"mayotte.la1ere.fr","YT","EU",203204,NULL,NULL,203204,NULL
"www.malango-actualite.fr","YT","FR",11313,NULL,NULL,11313,NULL
"www.mayotte-observer.com","YT","VG",1149,NULL,NULL,27893,NULL
"www.mayottehebdo.com","YT","FR",42353,NULL,NULL,42353,NULL
"africanreporter.co.za","ZA","US",125084,"11.1144","0.0013",284838,"0.0029"
"albertonrecord.co.za","ZA","US",125850,"11.1144","0.0013",288300,"0.0030"
"alexnews.co.za","ZA","US",106785,"11.1144","0.0011",279804,"0.0029"
"bedfordviewedenvalenews.co.za","ZA","US",125530,"11.1144","0.0013",268275,"0.0028"
"benonicitytimes.co.za","ZA","US",111766,"11.1144","0.0012",291721,"0.0030"
"bereamail.co.za","ZA","US",105849,"11.1144","0.0011",276650,"0.0029"
"boksburgadvertiser.co.za","ZA","US",111327,"11.1144","0.0012",298218,"0.0031"
"brakpanherald.co.za","ZA","US",109681,"11.1144","0.0011",279509,"0.0029"
"buzzsouthafrica.com","ZA","US",113911,"11.1144","0.0012",114794,"0.0012"
"citizen.co.za","ZA","ZA",229326,"11.1144","0.0024",229326,"0.0024"
"citybuzz.co.za","ZA","US",104980,"11.1144","0.0011",242911,"0.0025"
"comarochronicle.co.za","ZA","US",113073,"11.1144","0.0012",287477,"0.0030"
"dieson.mobi","ZA","ZA",35661,"11.1144","0.0004",60738,"0.0006"
"ewn.co.za","ZA","ZA",218312,"11.1144","0.0023",223137,"0.0023"
"fourwaysreview.co.za","ZA","US",111157,"11.1144","0.0012",293549,"0.0030"
"germistoncitynews.co.za","ZA","US",112632,"11.1144","0.0012",297788,"0.0031"
"highwaymail.co.za","ZA","US",110918,"11.1144","0.0011",283497,"0.0029"
"isoexpress.co.za","ZA","ZA",61008,"11.1144","0.0006",112472,"0.0012"
"joburgeastexpress.co.za","ZA","US",110677,"11.1144","0.0011",280935,"0.0029"
"kemptonexpress.co.za","ZA","US",109070,"11.1144","0.0011",294861,"0.0031"
"krugersdorpnews.co.za","ZA","US",109238,"11.1144","0.0011",291021,"0.0030"
"ladysmithgazette.co.za","ZA","US",108248,"11.1144","0.0011",278671,"0.0029"
"landbou.com","ZA","ZA",74129,"11.1144","0.0008",115110,"0.0012"
"lowvelder.co.za","ZA","US",118074,"11.1144","0.0012",289122,"0.0030"
"maritzburgsun.co.za","ZA","US",110808,"11.1144","0.0011",275624,"0.0029"
"mg.co.za","ZA","US",158182,"11.1144","0.0016",165344,"0.0017"
"midrandreporter.co.za","ZA","US",108328,"11.1144","0.0011",307085,"0.0032"
"mthathaexpress.co.za","ZA","ZA",61008,"11.1144","0.0006",112474,"0.0012"
"newcastleadvertiser.co.za","ZA","US",110744,"11.1144","0.0011",288589,"0.0030"
"news.google.com","ZA","US",593287,"11.1144","0.0061",1118327,"0.0116"
"northcliffmelvilletimes.co.za","ZA","US",128907,"11.1144","0.0013",294438,"0.0030"
"northeasterntribune.co.za","ZA","US",109779,"11.1144","0.0011",294245,"0.0030"
"northglennews.co.za","ZA","US",109408,"11.1144","0.0011",288856,"0.0030"
"polokwaneexpress.co.za","ZA","ZA",101593,"11.1144","0.0011",271022,"0.0028"
"randburgsun.co.za","ZA","US",108373,"11.1144","0.0011",282377,"0.0029"
"rekordcenturion.co.za","ZA","US",123331,"11.1144","0.0013",284396,"0.0029"
"rekordeast.co.za","ZA","US",109838,"11.1144","0.0011",300597,"0.0031"
"risingsunchatsworth.co.za","ZA","US",113047,"11.1144","0.0012",287730,"0.0030"
"sandtonchronicle.co.za","ZA","US",125782,"11.1144","0.0013",296680,"0.0031"
"sandtonmag.co.za","ZA","US",48790,"11.1144","0.0005",48790,"0.0005"
"sedibengster.com","ZA","ZA",63248,"11.1144","0.0007",183572,"0.0019"
"southafricatoday.net","ZA","US",57915,"11.1144","0.0006",196735,"0.0020"
"southcoastherald.co.za","ZA","US",108385,"11.1144","0.0011",284795,"0.0029"
"southcoastsun.co.za","ZA","US",118984,"11.1144","0.0012",277586,"0.0029"
"southlandssun.co.za","ZA","US",103266,"11.1144","0.0011",270923,"0.0028"
"stfrancischronicle.com","ZA","US",63270,"11.1144","0.0007",54361,"0.0006"
"www.702.co.za","ZA","ZA",52644,"11.1144","0.0005",52642,"0.0005"
"www.ann7.com","ZA","ZA",215146,"11.1144","0.0022",215146,"0.0022"
"www.ballitonews.co.za","ZA","US",61123,"11.1144","0.0006",61123,"0.0006"
"www.beeld.com","ZA","ZA",47853,"11.1144","0.0005",126695,"0.0013"
"www.capetalk.co.za","ZA","ZA",52158,"11.1144","0.0005",52158,"0.0005"
"www.carletonvilleherald.com","ZA","ZA",67686,"11.1144","0.0007",184437,"0.0019"
"www.cbn.co.za","ZA","ZA",115408,"11.1144","0.0012",115408,"0.0012"
"www.channelafrica.co.za","ZA","ZA",87863,"11.1144","0.0009",87863,"0.0009"
"www.citypress.co.za","ZA","ZA",17320,"11.1144","0.0002",81373,"0.0008"
"www.cxpress.co.za","ZA","ZA",32777,"11.1144","0.0003",32751,"0.0003"
"www.dailymaverick.co.za","ZA","US",298729,"11.1144","0.0031",298729,"0.0031"
"www.dieburger.com","ZA","ZA",47179,"11.1144","0.0005",126039,"0.0013"
"www.dispatchlive.co.za","ZA","US",214916,"11.1144","0.0022",214916,"0.0022"
"www.districtmail.com","ZA","ZA",56995,"11.1144","0.0006",146063,"0.0015"
"www.durbannews.co.za","ZA","US",431355,"11.1144","0.0045",431355,"0.0045"
"www.eastlondonexpress.co.za","ZA","ZA",61008,"11.1144","0.0006",112793,"0.0012"
"www.ecr.co.za","ZA","US",83660,"11.1144","0.0009",69133,"0.0007"
"www.edenexpress.co.za","ZA","ZA",61008,"11.1144","0.0006",112693,"0.0012"
"www.edgecommunitynews.com","ZA","DE",68000,"11.1144","0.0007",68000,"0.0007"
"www.eikestadnuus.co.za","ZA","ZA",59785,"11.1144","0.0006",148257,"0.0015"
"www.enca.com","ZA","IE",373213,"11.1144","0.0039",137151,"0.0014"
"www.expatica.com","ZA","NL",22374,"11.1144","0.0002",22374,"0.0002"
"www.gbn.co.za","ZA","ZA",66048,"11.1144","0.0007",65900,"0.0007"
"www.georgeherald.com","ZA","ZA",249406,"11.1144","0.0026",332213,"0.0034"
"www.greytown.co.za","ZA","ZA",64189,"11.1144","0.0007",64189,"0.0007"
"www.grocotts.co.za","ZA","ZA",164573,"11.1144","0.0017",164573,"0.0017"
"www.heidelbergnigelheraut.co.za","ZA","US",103914,"11.1144","0.0011",287448,"0.0030"
"www.heraldlive.co.za","ZA","US",238975,"11.1144","0.0025",238975,"0.0025"
"www.hermanustimes.co.za","ZA","ZA",59441,"11.1144","0.0006",145420,"0.0015"
"www.ilanganews.co.za","ZA","ZA",65261,"11.1144","0.0007",65261,"0.0007"
"www.iol.co.za","ZA","US",437012,"11.1144","0.0045",437012,"0.0045"
"www.jbaynews.com","ZA","ZA",140616,"11.1144","0.0015",140616,"0.0015"
"www.kbn.co.za","ZA","ZA",46778,"11.1144","0.0005",46913,"0.0005"
"www.koerant.co.za","ZA","BG",102352,"11.1144","0.0011",102352,"0.0011"
"www.kormorant.co.za","ZA","US",103327,"11.1144","0.0011",278356,"0.0029"
"www.kougaexpress.co.za","ZA","ZA",58914,"11.1144","0.0006",109904,"0.0011"
"www.kwevoel.co.za","ZA","ZA",153995,"11.1144","0.0016",153995,"0.0016"
"www.lenasia-times.co.za","ZA","US",14386,"11.1144","0.0001",14386,"0.0001"
"www.lenzinfo.co.za","ZA","US",65735,"11.1144","0.0007",66625,"0.0007"
"www.netwerk24.com","ZA","ZA",169058,"11.1144","0.0017",263193,"0.0027"
"www.news.co.za","ZA","GB",38848,"11.1144","0.0004",38848,"0.0004"
"www.news24.com","ZA","ZA",141949,"11.1144","0.0015",274962,"0.0028"
"www.noseweek.co.za","ZA","ZA",10182,"11.1144","0.0001",48750,"0.0005"
"www.observer.co.za","ZA","ZA",111304,"11.1144","0.0012",111304,"0.0012"
"www.ofm.co.za","ZA","ZA",270157,"11.1144","0.0028",270157,"0.0028"
"www.paarlpost.co.za","ZA","ZA",55748,"11.1144","0.0006",146430,"0.0015"
"www.pe-express.co.za","ZA","ZA",61008,"11.1144","0.0006",112365,"0.0012"
"www.peoplespost.co.za","ZA","ZA",59391,"11.1144","0.0006",110036,"0.0011"
"www.pmbfever.co.za","ZA","ZA",60010,"11.1144","0.0006",110773,"0.0011"
"www.politicsweb.co.za","ZA","ZA",38536,"11.1144","0.0004",38536,"0.0004"
"www.polity.org.za","ZA","ZA",23947,"11.1144","0.0002",81968,"0.0008"
"www.potchefstroomherald.co.za","ZA","ZA",71700,"11.1144","0.0007",187085,"0.0019"
"www.rapport.co.za","ZA","ZA",58856,"11.1144","0.0006",141198,"0.0015"
"www.risingsunlenasia.co.za","ZA","US",105525,"11.1144","0.0011",269284,"0.0028"
"www.sabc.co.za","ZA","ZA",108362,"11.1144","0.0011",108361,"0.0011"
"www.sagoodnews.co.za","ZA","DE",102782,"11.1144","0.0011",103615,"0.0011"
"www.sake24.com","ZA","ZA",85738,"11.1144","0.0009",194872,"0.0020"
"www.southafrica.info","ZA","ZA",115146,"11.1144","0.0012",115139,"0.0012"
"www.southafrica2day.com","ZA","US",6914,"11.1144","0.0001",9945,"0.0001"
"www.sowetanlive.co.za","ZA","US",211101,"11.1144","0.0022",211102,"0.0022"
"www.sport24.co.za","ZA","ZA",115507,"11.1144","0.0012",150073,"0.0016"
"www.sportelizabeth.co.za","ZA","ZA",70440,"11.1144","0.0007",70440,"0.0007"
"www.sunshinecoastexpress.co.za","ZA","ZA",60584,"11.1144","0.0006",112386,"0.0012"
"www.supersport.com","ZA","ZA",37671,"11.1144","0.0004",148965,"0.0015"
"www.theannouncer.co.za","ZA","ZA",194977,"11.1144","0.0020",195097,"0.0020"
"www.thebugle.co.za","ZA","ZA",26838,"11.1144","0.0003",142848,"0.0015"
"www.thenewage.co.za","ZA","ZA",194642,"11.1144","0.0020",194642,"0.0020"
"www.thenewspaper.co.za","ZA","US",262423,"11.1144","0.0027",263355,"0.0027"
"www.timeslive.co.za","ZA","US",139057,"11.1144","0.0014",194784,"0.0020"
"www.tygerburger.co.za","ZA","ZA",52451,"11.1144","0.0005",137649,"0.0014"
"www.ud-news.co.za","ZA","ZA",59898,"11.1144","0.0006",111143,"0.0012"
"www.umhlanganews.co.za","ZA","US",80017,"11.1144","0.0008",80017,"0.0008"
"www.vaalweekblad.com","ZA","ZA",79348,"11.1144","0.0008",175084,"0.0018"
"www.vocfm.co.za","ZA","DE",79864,"11.1144","0.0008",79864,"0.0008"
"www.volksblad.com","ZA","ZA",59478,"11.1144","0.0006",142587,"0.0015"
"www.weslander.co.za","ZA","ZA",58905,"11.1144","0.0006",148109,"0.0015"
"www.zoutnet.co.za","ZA","ZA",58630,"11.1144","0.0006",58630,"0.0006"
"zululandobserver.co.za","ZA","US",126576,"11.1144","0.0013",281240,"0.0029"
"breezefmchipata.com","ZM","DK",36665,"16.4945","0.0006",36658,"0.0006"
"lusakastar.com","ZM","DE",105056,"16.4945","0.0016",105056,"0.0016"
"lusakavoice.com","ZM","US",154648,"16.4945","0.0024",154598,"0.0024"
"maravi.blogspot.com","ZM","US",49383,"16.4945","0.0008",261270,"0.0040"
"theglobenewspaper.blogspot.com","ZM","US",22880,"16.4945","0.0004",286529,"0.0044"
"ukzambians.co.uk","ZM","NL",40356,"16.4945","0.0006",71355,"0.0011"
"www.chikuniradiozm.org","ZM","US",24246,"16.4945","0.0004",35057,"0.0005"
"www.daily-mail.co.zm","ZM","ZM",91223,"16.4945","0.0014",91189,"0.0014"
"www.dailynation.news","ZM","US",94140,"16.4945","0.0014",94140,"0.0014"
"www.flavafm.co.zm","ZM","US",45300,"16.4945","0.0007",45300,"0.0007"
"www.kitwetimes.com","ZM","US",52212,"16.4945","0.0008",52212,"0.0008"
"www.lusakatimes.com","ZM","US",267029,"16.4945","0.0041",222794,"0.0034"
"www.miningnewszambia.com","ZM","ZA",93983,"16.4945","0.0014",93983,"0.0014"
"www.muvitv.com","ZM","US",33883,"16.4945","0.0005",231791,"0.0036"
"www.mwebantu.news","ZM","US",270279,"16.4945","0.0042",270279,"0.0042"
"www.openzambia.com","ZM","US",25092,"16.4945","0.0004",64493,"0.0010"
"www.pgzambia.com","ZM","GB",32308,"16.4945","0.0005",32308,"0.0005"
"www.qfmzambia.com","ZM","US",83129,"16.4945","0.0013",83907,"0.0013"
"www.radiomaria.org.zm","ZM","IT",62955,"16.4945","0.0010",62955,"0.0010"
"www.talk90point5.co.zm","ZM","ZM",33213,"16.4945","0.0005",33213,"0.0005"
"www.techtrends.co.zm","ZM","GB",165182,"16.4945","0.0025",165182,"0.0025"
"www.themastonline.com","ZM","ZA",97515,"16.4945","0.0015",97515,"0.0015"
"www.times.co.zm","ZM","ZA",57668,"16.4945","0.0009",57668,"0.0009"
"www.tumfweko.com","ZM","US",93370,"16.4945","0.0014",93371,"0.0014"
"www.zambiainvest.com","ZM","IT",66031,"16.4945","0.0010",66031,"0.0010"
"www.zambian-economist.com","ZM","US",37322,"16.4945","0.0006",117135,"0.0018"
"www.zambian.com","ZM","US",41097,"16.4945","0.0006",41097,"0.0006"
"www.zambianews.net","ZM","US",24124,"16.4945","0.0004",24124,"0.0004"
"www.zambianewsonline.com","ZM","DE",277588,"16.4945","0.0043",277588,"0.0043"
"www.zambianintelligencenews.com","ZM","US",65002,"16.4945","0.0010",65004,"0.0010"
"www.zambianobserver.com","ZM","US",175267,"16.4945","0.0027",175267,"0.0027"
"www.zambianpolitics.com","ZM","GB",91905,"16.4945","0.0014",91904,"0.0014"
"www.zambiawatchdog.com","ZM","US",104188,"16.4945","0.0016",104188,"0.0016"
"www.znbc.co.zm","ZM","US",119327,"16.4945","0.0018",119291,"0.0018"
"zambia-times.com","ZM","GB",85515,"16.4945","0.0013",85515,"0.0013"
"zambia24.com","ZM","US",49336,"16.4945","0.0008",49336,"0.0008"
"zambiabusinesstimes.com","ZM","ZA",257078,"16.4945","0.0039",257080,"0.0039"
"zambianewsnetwork.com","ZM","US",41668,"16.4945","0.0006",41668,"0.0006"
"zambianeye.com","ZM","US",32883,"16.4945","0.0005",119966,"0.0018"
"zambiareports.com","ZM","GB",60815,"16.4945","0.0009",60815,"0.0009"
"263chat.com","ZW","US",243528,"31.6667","0.0072",243510,"0.0072"
"bulawayo24.com","ZW","GB",62475,"31.6667","0.0018",82171,"0.0024"
"hmetro.co.zw","ZW","US",90957,"31.6667","0.0027",90957,"0.0027"
"iharare.com","ZW","US",132265,"31.6667","0.0039",135481,"0.0040"
"kwekwebiz.com","ZW","US",155208,"31.6667","0.0046",155208,"0.0046"
"manicapost.co.zw","ZW","US",206176,"31.6667","0.0061",208569,"0.0062"
"nehandaradio.com","ZW","US",177984,"31.6667","0.0052",177037,"0.0052"
"nehandatv.com","ZW","US",88381,"31.6667","0.0026",88401,"0.0026"
"news.google.com","ZW","US",598860,"31.6667","0.0177",1104771,"0.0326"
"newsofthesouth.com","ZW","GB",69050,"31.6667","0.0020",69050,"0.0020"
"newsvyb.com","ZW","US",10531,"31.6667","0.0003",10531,"0.0003"
"newzimbabwevision.com","ZW","DE",70266,"31.6667","0.0021",70266,"0.0021"
"nhasimugweru.blogspot.com","ZW","US",43152,"31.6667","0.0013",125619,"0.0037"
"patsakacommunityradio.org","ZW","US",97975,"31.6667","0.0029",97942,"0.0029"
"source.co.zw","ZW","US",123548,"31.6667","0.0036",123548,"0.0036"
"sportbrief.co.zw","ZW","GB",203206,"31.6667","0.0060",203206,"0.0060"
"thepeoplesvoice.org.zw","ZW","GB",83539,"31.6667","0.0025",83539,"0.0025"
"thesoutherndaily.co.zw","ZW","US",92642,"31.6667","0.0027",93207,"0.0027"
"thezimbabwemail.com","ZW","US",374925,"31.6667","0.0111",374925,"0.0111"
"victoriafalls24.com","ZW","ZA",215007,"31.6667","0.0063",215483,"0.0064"
"www.3-mob.com","ZW","US",83224,"31.6667","0.0025",83745,"0.0025"
"www.b-metro.co.zw","ZW","ZA",62729,"31.6667","0.0018",62729,"0.0018"
"www.bh24.co.zw","ZW","US",169461,"31.6667","0.0050",169591,"0.0050"
"www.bizday.co.zw","ZW","",19355,"31.6667","0.0006",19355,"0.0006"
"www.businessdaily.co.zw","ZW","GB",48154,"31.6667","0.0014",48127,"0.0014"
"www.chronicle.co.zw","ZW","US",130692,"31.6667","0.0039",130692,"0.0039"
"www.financialgazette.co.zw","ZW","ZA",96652,"31.6667","0.0029",96652,"0.0029"
"www.harare24.com","ZW","GB",18197,"31.6667","0.0005",57136,"0.0017"
"www.hararenews.co.zw","ZW","GB",300485,"31.6667","0.0089",300485,"0.0089"
"www.herald.co.zw","ZW","US",154877,"31.6667","0.0046",154877,"0.0046"
"www.insiderzim.com","ZW","CA",48838,"31.6667","0.0014",48838,"0.0014"
"www.kwayedza.co.zw","ZW","US",61389,"31.6667","0.0018",61389,"0.0018"
"www.masvingomirror.com","ZW","US",286436,"31.6667","0.0084",310202,"0.0091"
"www.mybulawayo.com","ZW","NL",65409,"31.6667","0.0019",65409,"0.0019"
"www.myzimbabwe.co.zw","ZW","US",239725,"31.6667","0.0071",240369,"0.0071"
"www.newsday.co.zw","ZW","BG",200035,"31.6667","0.0059",201676,"0.0059"
"www.newsdzezimbabwe.co.uk","ZW","US",43732,"31.6667","0.0013",207191,"0.0061"
"www.newzimbabwe.com","ZW","GB",113572,"31.6667","0.0033",113572,"0.0033"
"www.radiovop.com","ZW","ZA",57504,"31.6667","0.0017",57536,"0.0017"
"www.soccer24.co.zw","ZW","GB",54948,"31.6667","0.0016",54947,"0.0016"
"www.southerneye.co.zw","ZW","BG",50624,"31.6667","0.0015",97245,"0.0029"
"www.sundaymail.co.zw","ZW","US",182380,"31.6667","0.0054",182526,"0.0054"
"www.sundaynews.co.zw","ZW","ZA",91417,"31.6667","0.0027",91417,"0.0027"
"www.technomag.co.zw","ZW","US",133818,"31.6667","0.0039",133853,"0.0039"
"www.techzim.co.zw","ZW","GB",152867,"31.6667","0.0045",152853,"0.0045"
"www.tellzim.com","ZW","US",153799,"31.6667","0.0045",154039,"0.0045"
"www.thebusinessconnect.co.zw","ZW","US",89919,"31.6667","0.0027",89921,"0.0027"
"www.theindependent.co.zw","ZW","BG",92144,"31.6667","0.0027",92143,"0.0027"
"www.thepatriot.co.zw","ZW","ZA",174452,"31.6667","0.0051",174452,"0.0051"
"www.thestandard.co.zw","ZW","BG",71446,"31.6667","0.0021",71445,"0.0021"
"www.thezimbabwean.co","ZW","US",90309,"31.6667","0.0027",90309,"0.0027"
"www.thezimbabwedaily.com","ZW","GB",45964,"31.6667","0.0014",45963,"0.0014"
"www.thezimbabwenewslive.com","ZW","US",92671,"31.6667","0.0027",92671,"0.0027"
"www.umthunywa.co.zw","ZW","ZA",82975,"31.6667","0.0024",82975,"0.0024"
"www.voandebele.com","ZW","NL",66752,"31.6667","0.0020",66750,"0.0020"
"www.voashona.com","ZW","NL",62395,"31.6667","0.0018",62396,"0.0018"
"www.voazimbabwe.com","ZW","NL",65326,"31.6667","0.0019",65329,"0.0019"
"www.zbc.co.zw","ZW","US",139875,"31.6667","0.0041",140142,"0.0041"
"www.zimbabwebusinessnews.com","ZW","US",7314,"31.6667","0.0002",7314,"0.0002"
"www.zimbabwelatestnews.net","ZW","US",187150,"31.6667","0.0055",187150,"0.0055"
"www.zimbabwenews.net","ZW","US",24282,"31.6667","0.0007",24282,"0.0007"
"www.zimbabwenews.today","ZW","US",49184,"31.6667","0.0015",49184,"0.0015"
"www.zimbabwenewsonline.com","ZW","US",70163,"31.6667","0.0021",70163,"0.0021"
"www.zimbabweonlinenews.com","ZW","US",54250,"31.6667","0.0016",54250,"0.0016"
"www.zimbabwesituation.com","ZW","NL",148294,"31.6667","0.0044",148294,"0.0044"
"www.zimbabwestar.com","ZW","US",22776,"31.6667","0.0007",22776,"0.0007"
"www.zimbojam.com","ZW","GB",155371,"31.6667","0.0046",155371,"0.0046"
"www.zimdaily.com","ZW","BG",82150,"31.6667","0.0024",82432,"0.0024"
"www.zimeye.net","ZW","US",209069,"31.6667","0.0062",208208,"0.0061"
"www.zimmetro.com","ZW","DE",73438,"31.6667","0.0022",73438,"0.0022"
"zifmstereo.co.zw","ZW","US",43063,"31.6667","0.0013",43063,"0.0013"
"zimbabwe-today.com","ZW","US",113870,"31.6667","0.0034",113569,"0.0033"
"zimbabwedigitalnews.com","ZW","ZA",508641,"31.6667","0.0150",508641,"0.0150"
"zimbabweelection.com","ZW","US",82624,"31.6667","0.0024",82624,"0.0024"
"zimbabwehub.com","ZW","US",54847,"31.6667","0.0016",54659,"0.0016"
"zimbabwenews.co.uk","ZW","US",77998,"31.6667","0.0023",77997,"0.0023"
"zimbuzz.co.zw","ZW","US",101378,"31.6667","0.0030",101378,"0.0030"
"zimmetro.net","ZW","GB",15905,"31.6667","0.0005",55849,"0.0016"
"zimnews.net","ZW","US",77382,"31.6667","0.0023",77382,"0.0023"
"zimonlinenews.com","ZW","CA",212677,"31.6667","0.0063",212686,"0.0063"
